station,time,mooring_site_desc,air_temperature,air_temperature_qc,barometric_pressure,barometric_pressure_qc,wind_gust,wind_gust_qc,wind_speed,wind_speed_qc,wind_direction,wind_direction_qc,wind_2_gust,wind_2_gust_qc,wind_2_speed,wind_2_speed_qc,wind_2_direction,wind_2_direction_qc,visibility,visibility_qc,longitude,latitude,depth
,UTC,,celsius,1,millibars,1,m/s,1,m/s,1,degrees_true,1,m/s,1,m/s,1,degrees_true,1,meters,1,degrees_east,degrees_north,m
F01,2023-06-10T05:20:00Z,Penobscot Bay,8.12,0,1005.95404,0,2.078,39,1.125,39,123.9,39,2.302,0,1.268,0,10.9,0,671.9983,0,-68.99635,44.05597,-3.0
F01,2023-06-10T05:30:00Z,Penobscot Bay,8.1,0,1005.83405,0,2.195,39,1.292,39,125.6,39,2.306,0,1.45,0,8.78,0,769.43274,0,-68.99635,44.05597,-3.0
F01,2023-06-10T05:40:00Z,Penobscot Bay,8.12,0,1005.714,0,1.019,39,0.539,39,112.2,39,1.142,0,0.696,0,358.99,0,696.9877,0,-68.99635,44.05597,-3.0
F01,2023-06-10T05:50:00Z,Penobscot Bay,8.12,0,1005.654,0,0.627,39,0.249,39,107.2,39,0.93,0,0.473,0,7.93,0,1330.6119,0,-68.99635,44.05597,-3.0
F01,2023-06-10T06:00:00Z,Penobscot Bay,8.11,0,1005.53394,0,0.353,39,0.04,39,92.2,40,0.608,0,0.336,0,103.0,0,1692.2367,0,-68.99635,44.05597,-3.0
F01,2023-06-10T06:10:00Z,Penobscot Bay,8.14,0,1005.47394,0,0.627,39,0.178,39,123.2,39,0.784,0,0.462,0,343.3,0,1234.499,0,-68.99635,44.05597,-3.0
F01,2023-06-10T06:20:00Z,Penobscot Bay,8.18,0,1005.41394,0,1.137,39,0.727,39,143.7,39,1.21,0,0.899,0,37.5,0,1299.3752,0,-68.99635,44.05597,-3.0
F01,2023-06-10T06:30:00Z,Penobscot Bay,8.17,0,1005.3539,0,0.98,39,0.513,39,177.1,39,1.156,0,0.71,0,23.63,0,1211.6722,0,-68.99635,44.05597,-3.0
F01,2023-06-10T06:40:00Z,Penobscot Bay,8.19,0,1005.2939,0,0.392,39,0.03,39,169.9,40,0.694,0,0.325,0,181.6,0,1000.2238,0,-68.99635,44.05597,-3.0
F01,2023-06-10T06:50:00Z,Penobscot Bay,8.24,0,1005.2939,0,1.058,39,0.399,39,187.6,39,1.168,0,0.585,0,169.4,0,1224.8877,0,-68.99635,44.05597,-3.0
F01,2023-06-10T07:00:00Z,Penobscot Bay,8.31,0,1005.1739,0,1.019,39,0.629,39,220.0,39,1.152,0,0.761,0,214.1,0,1892.8723,0,-68.99635,44.05597,-3.0
F01,2023-06-10T07:10:00Z,Penobscot Bay,8.3,0,1005.11383,0,1.058,39,0.616,39,246.0,39,1.282,0,0.809,0,18.15,0,1166.0186,0,-68.99635,44.05597,-3.0
F01,2023-06-10T07:20:00Z,Penobscot Bay,8.36,0,1005.05383,0,1.058,39,0.181,39,269.1,39,1.214,0,0.493,0,307.2,0,1400.2937,0,-68.99635,44.05597,-3.0
F01,2023-06-10T07:30:00Z,Penobscot Bay,8.33,0,1004.99384,0,1.568,39,1.026,39,283.1,39,1.712,0,1.124,0,18.78,0,1245.3118,0,-68.99635,44.05597,-3.0
F01,2023-06-10T07:40:00Z,Penobscot Bay,8.34,0,1004.93384,0,1.215,39,0.338,39,289.3,39,1.434,0,0.593,0,30.91,0,2757.8884,0,-68.99635,44.05597,-3.0
F01,2023-06-10T07:50:00Z,Penobscot Bay,8.35,0,1004.93384,0,1.49,39,0.961,39,292.9,39,1.656,0,1.107,0,63.54,0,2199.2322,0,-68.99635,44.05597,-3.0
F01,2023-06-10T08:00:00Z,Penobscot Bay,8.31,0,1004.99384,0,2.234,39,1.428,39,296.3,39,2.316,0,1.552,0,70.9,0,1549.2688,0,-68.99635,44.05597,-3.0
F01,2023-06-10T08:10:00Z,Penobscot Bay,8.22,0,1004.99384,0,2.274,39,1.239,39,308.4,39,2.334,0,1.335,0,45.0,0,1432.7318,0,-68.99635,44.05597,-3.0
F01,2023-06-10T08:20:00Z,Penobscot Bay,8.24,0,1005.05383,0,1.372,39,0.516,39,311.5,39,1.378,0,0.67,0,9.7,0,1984.1796,0,-68.99635,44.05597,-3.0
F01,2023-06-10T08:30:00Z,Penobscot Bay,8.26,0,1005.11383,0,1.254,39,0.535,39,308.8,39,1.288,0,0.702,0,7.68,0,1686.2296,0,-68.99635,44.05597,-3.0
F01,2023-06-10T08:40:00Z,Penobscot Bay,8.34,0,1005.11383,0,2.43,39,1.039,39,300.8,39,2.332,0,1.089,0,350.985,0,2480.3625,0,-68.99635,44.05597,-3.0
F01,2023-06-10T08:50:00Z,Penobscot Bay,8.36,0,1005.11383,0,2.391,39,1.642,39,307.1,39,2.254,0,1.583,0,4.8,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T09:00:00Z,Penobscot Bay,8.32,0,1005.1739,0,1.882,39,0.837,39,310.8,39,1.856,0,0.942,0,12.09,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T09:10:00Z,Penobscot Bay,8.36,0,1005.1739,0,0.784,39,0.462,39,311.5,39,0.912,0,0.604,0,357.44,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T09:20:00Z,Penobscot Bay,8.39,0,1005.2339,0,1.49,39,0.423,39,315.2,39,1.488,0,0.608,0,351.749,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T09:30:00Z,Penobscot Bay,8.44,0,1005.2939,0,1.999,39,1.413,39,316.8,39,1.932,0,1.409,0,344.702,0,2930.8916,0,-68.99635,44.05597,-3.0
F01,2023-06-10T09:40:00Z,Penobscot Bay,8.52,0,1005.2939,0,2.078,39,1.411,39,322.7,39,2.244,0,1.417,0,353.22,0,2874.4253,0,-68.99635,44.05597,-3.0
F01,2023-06-10T09:50:00Z,Penobscot Bay,8.6,0,1005.2939,0,1.529,39,0.963,39,327.2,39,1.536,0,1.001,0,344.801,0,2661.7756,0,-68.99635,44.05597,-3.0
F01,2023-06-10T10:00:00Z,Penobscot Bay,8.61,0,1005.3539,0,1.568,39,0.804,39,329.2,39,1.668,0,0.922,0,2.21,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T10:10:00Z,Penobscot Bay,8.63,0,1005.3539,0,1.411,39,0.944,39,325.1,39,1.41,0,0.991,0,30.79,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T10:20:00Z,Penobscot Bay,8.67,0,1005.41394,0,1.529,39,0.957,39,324.7,39,1.546,0,0.979,0,10.93,0,2982.5522,0,-68.99635,44.05597,-3.0
F01,2023-06-10T10:30:00Z,Penobscot Bay,8.73,0,1005.41394,0,2.234,39,1.591,39,329.0,39,2.204,0,1.572,0,3.67,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T10:40:00Z,Penobscot Bay,8.78,0,1005.41394,0,2.666,39,2.12,39,328.2,39,2.588,0,2.051,0,346.76,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T10:50:00Z,Penobscot Bay,8.89,0,1005.47394,0,3.018,39,2.337,39,327.9,39,2.902,0,2.248,0,341.3,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T11:00:00Z,Penobscot Bay,9.0,0,1005.47394,0,2.822,39,2.393,39,329.3,39,2.774,0,2.311,0,343.9,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T11:10:00Z,Penobscot Bay,9.3,0,1005.47394,0,2.626,39,2.098,39,328.5,39,2.462,0,2.021,0,335.8,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T11:20:00Z,Penobscot Bay,9.38,0,1005.53394,0,2.822,39,2.081,39,325.1,39,2.754,0,2.037,0,336.9,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T11:30:00Z,Penobscot Bay,9.32,0,1005.594,0,2.626,39,1.922,39,325.4,39,2.622,0,1.907,0,337.7,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T11:40:00Z,Penobscot Bay,9.28,0,1005.774,0,2.979,39,2.197,39,325.1,39,2.908,0,2.172,0,341.7,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T11:50:00Z,Penobscot Bay,9.26,0,1005.89404,0,2.274,39,1.783,39,326.3,39,2.166,0,1.727,0,328.3,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T12:00:00Z,Penobscot Bay,9.32,0,1005.89404,0,2.078,39,1.518,39,326.9,39,1.986,0,1.491,0,325.4,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T12:10:00Z,Penobscot Bay,9.4,0,1005.95404,0,2.195,39,1.572,39,328.4,39,2.226,0,1.59,0,333.3,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T12:20:00Z,Penobscot Bay,9.37,0,1005.95404,0,2.274,39,1.496,39,322.8,39,2.366,0,1.513,0,342.6,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T12:30:00Z,Penobscot Bay,9.36,0,1006.0741,0,1.999,39,1.474,39,322.5,39,1.904,0,1.432,0,348.678,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T12:40:00Z,Penobscot Bay,9.42,0,1006.1341,0,2.901,39,1.989,39,326.2,39,2.572,0,1.846,0,17.62,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T12:50:00Z,Penobscot Bay,9.53,0,1006.1941,0,2.156,39,1.423,39,335.4,39,2.0,0,1.342,0,29.06,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T13:00:00Z,Penobscot Bay,9.68,0,1006.1941,0,1.529,39,1.09,39,334.4,39,1.528,0,1.082,0,43.47,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T13:10:00Z,Penobscot Bay,9.7,0,1006.2541,0,2.038,39,1.259,39,328.2,39,1.922,0,1.254,0,45.25,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T13:20:00Z,Penobscot Bay,9.71,0,1006.2541,0,1.803,39,1.353,39,342.1,39,1.712,0,1.321,0,21.14,0,2988.5593,0,-68.99635,44.05597,-3.0
F01,2023-06-10T13:30:00Z,Penobscot Bay,9.89,0,1006.1941,0,1.49,39,1.019,39,13.3,39,1.52,0,1.058,0,32.56,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T13:40:00Z,Penobscot Bay,10.25,0,1006.2541,0,0.784,39,0.342,39,340.1,39,0.826,0,0.509,0,28.29,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T13:50:00Z,Penobscot Bay,10.82,0,1006.2541,0,1.019,39,0.325,39,328.2,39,1.09,0,0.542,0,78.1,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T14:00:00Z,Penobscot Bay,10.56,0,1006.2541,0,1.137,39,0.542,39,335.2,39,1.17,0,0.679,0,44.91,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T14:10:00Z,Penobscot Bay,10.58,0,1006.2541,0,0.823,39,0.457,39,348.843,39,0.948,0,0.59,0,31.13,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T14:20:00Z,Penobscot Bay,10.71,0,1006.1941,0,1.529,39,0.724,39,351.882,39,1.612,0,0.803,0,12.24,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T14:30:00Z,Penobscot Bay,11.25,0,1006.1941,0,1.49,39,0.511,39,356.71,39,1.454,0,0.687,0,35.15,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T14:40:00Z,Penobscot Bay,11.54,0,1006.1341,0,1.176,39,0.556,39,14.3,39,1.182,0,0.678,0,354.24,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T14:50:00Z,Penobscot Bay,11.86,0,1006.1941,0,0.588,39,0.212,39,11.81,39,0.824,0,0.417,0,295.3,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T15:00:00Z,Penobscot Bay,11.67,0,1006.1341,0,1.137,39,0.586,39,15.61,39,1.226,0,0.744,0,234.2,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T15:10:00Z,Penobscot Bay,11.53,0,1006.0741,0,0.902,39,0.434,39,16.5,39,1.058,0,0.575,0,239.2,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T15:20:00Z,Penobscot Bay,11.59,0,1006.1341,0,1.607,39,0.825,39,355.77,39,1.64,0,0.947,0,224.5,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T15:30:00Z,Penobscot Bay,11.45,0,1006.0741,0,1.49,39,1.054,39,11.26,39,1.57,0,1.165,0,205.2,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T15:40:00Z,Penobscot Bay,11.69,0,1006.0741,0,1.725,39,1.254,39,11.22,39,1.876,0,1.372,0,195.0,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T15:50:00Z,Penobscot Bay,11.64,0,1006.1341,0,1.764,39,1.08,39,5.77,39,1.922,0,1.185,0,210.0,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T16:00:00Z,Penobscot Bay,11.85,0,1006.1341,0,1.568,39,0.938,39,29.64,39,1.694,0,1.063,0,215.9,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T16:10:00Z,Penobscot Bay,11.51,0,1006.1341,0,2.587,39,1.728,39,33.47,39,2.756,0,1.876,0,184.0,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T16:20:00Z,Penobscot Bay,11.14,0,1006.1341,0,3.528,39,2.704,39,41.65,39,3.68,0,2.849,0,191.4,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T16:30:00Z,Penobscot Bay,10.9,0,1006.1341,0,3.45,39,2.91,39,43.5,39,3.638,0,3.088,0,195.2,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T16:40:00Z,Penobscot Bay,10.83,0,1006.1341,0,3.646,39,2.971,39,29.37,39,3.942,0,3.158,0,182.8,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T16:50:00Z,Penobscot Bay,10.68,0,1006.0741,0,4.39,39,3.753,39,29.89,39,4.672,0,3.941,0,178.5,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T17:00:00Z,Penobscot Bay,10.63,0,1005.95404,0,4.665,39,4.226,39,22.94,39,4.958,0,4.436,0,172.0,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T17:10:00Z,Penobscot Bay,10.6,0,1005.89404,0,4.978,39,4.32,39,37.31,39,5.21,0,4.515,0,185.5,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T17:20:00Z,Penobscot Bay,10.42,0,1005.83405,0,5.37,39,4.689,39,39.55,39,5.608,0,4.9,0,186.4,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T17:30:00Z,Penobscot Bay,10.23,0,1005.654,0,5.488,39,4.8,39,43.74,39,5.732,0,4.987,0,189.2,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T17:40:00Z,Penobscot Bay,10.14,0,1005.654,0,5.135,39,4.501,39,47.03,39,5.37,0,4.663,0,194.2,0,2990.9622,0,-68.99635,44.05597,-3.0
F01,2023-06-10T17:50:00Z,Penobscot Bay,10.18,0,1005.594,0,6.115,39,5.084,39,57.49,39,6.444,0,5.244,0,204.2,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T18:00:00Z,Penobscot Bay,10.16,0,1005.47394,0,6.272,39,5.347,39,55.93,39,6.472,0,5.534,0,204.1,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T18:10:00Z,Penobscot Bay,10.23,0,1005.41394,0,5.802,39,5.012,39,53.27,39,6.114,0,5.17,0,200.6,0,2994.5664,0,-68.99635,44.05597,-3.0
F01,2023-06-10T18:20:00Z,Penobscot Bay,10.27,0,1005.41394,0,6.625,39,5.734,39,61.72,39,6.816,0,5.899,0,208.4,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T18:30:00Z,Penobscot Bay,10.31,0,1005.3539,0,6.35,39,5.42,39,59.96,39,6.388,0,5.541,0,207.7,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-06-10T18:40:00Z,Penobscot Bay,10.38,0,1005.3539,0,6.115,39,5.097,39,70.7,39,6.268,0,5.217,0,211.5,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T18:50:00Z,Penobscot Bay,10.44,0,1005.2939,0,5.802,39,5.062,39,336.3,39,5.926,0,5.05,0,189.7,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T19:00:00Z,Penobscot Bay,10.52,0,1005.2939,0,6.272,39,5.349,39,318.2,39,6.428,0,5.254,0,182.8,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T19:10:00Z,Penobscot Bay,10.61,0,1005.2339,0,5.958,39,4.871,39,329.9,39,5.972,0,4.861,0,182.0,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-06-10T19:20:00Z,Penobscot Bay,10.66,0,1005.1739,0,6.546,39,5.511,39,319.5,39,6.628,0,5.439,0,183.6,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T19:30:00Z,Penobscot Bay,10.86,0,1005.1739,0,5.527,39,4.733,39,13.1,39,5.728,0,4.748,0,190.5,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T19:40:00Z,Penobscot Bay,10.7,0,1005.1739,0,5.88,39,5.044,39,319.9,39,6.1,0,5.032,0,176.5,0,2992.1636,0,-68.99635,44.05597,-3.0
F01,2023-06-10T19:50:00Z,Penobscot Bay,10.8,0,1005.1739,0,5.645,39,4.759,39,263.2,39,5.432,0,4.575,0,181.5,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T20:00:00Z,Penobscot Bay,11.0,0,1005.11383,0,5.958,39,4.567,39,315.9,39,6.004,0,4.445,0,192.6,0,2993.365,0,-68.99635,44.05597,-3.0
F01,2023-06-10T20:10:00Z,Penobscot Bay,11.01,0,1005.11383,0,5.998,39,5.185,39,319.7,39,6.016,0,5.081,0,188.2,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T20:20:00Z,Penobscot Bay,10.58,0,1005.2939,0,6.272,39,5.085,39,315.5,39,6.558,0,5.092,0,176.4,0,2962.1284,0,-68.99635,44.05597,-3.0
F01,2023-06-10T20:30:00Z,Penobscot Bay,10.2,0,1005.41394,0,6.821,39,5.88,39,323.6,39,6.786,0,5.825,0,177.3,0,2489.9736,0,-68.99635,44.05597,-3.0
F01,2023-06-10T20:40:00Z,Penobscot Bay,10.24,0,1005.53394,0,6.35,39,5.48,39,336.8,39,6.452,0,5.46,0,184.5,0,2822.7646,0,-68.99635,44.05597,-3.0
F01,2023-06-10T20:50:00Z,Penobscot Bay,10.19,0,1005.53394,0,7.017,39,5.643,39,348.774,39,6.922,0,5.621,0,184.5,0,2762.694,0,-68.99635,44.05597,-3.0
F01,2023-06-10T21:00:00Z,Penobscot Bay,10.04,0,1005.47394,0,6.899,39,5.93,39,327.4,39,6.984,0,5.855,0,182.5,0,2369.8325,0,-68.99635,44.05597,-3.0
F01,2023-06-10T21:10:00Z,Penobscot Bay,10.05,0,1005.47394,0,6.272,39,5.419,39,349.076,39,6.252,0,5.407,0,192.6,0,2180.0095,0,-68.99635,44.05597,-3.0
F01,2023-06-10T21:20:00Z,Penobscot Bay,10.04,0,1005.41394,0,7.487,39,6.155,39,33.26,39,7.6,0,6.231,0,205.6,0,2146.37,0,-68.99635,44.05597,-3.0
F01,2023-06-10T21:30:00Z,Penobscot Bay,9.95,0,1005.47394,0,7.213,39,6.237,39,329.6,39,7.162,0,6.137,0,194.2,0,1933.7203,0,-68.99635,44.05597,-3.0
F01,2023-06-10T21:40:00Z,Penobscot Bay,9.95,0,1005.53394,0,7.134,39,6.126,39,296.4,39,6.94,0,5.934,0,188.7,0,2650.963,0,-68.99635,44.05597,-3.0
F01,2023-06-10T21:50:00Z,Penobscot Bay,10.24,0,1005.654,0,6.429,39,5.454,39,284.9,39,6.32,0,5.27,0,193.8,0,2888.8423,0,-68.99635,44.05597,-3.0
F01,2023-06-10T22:00:00Z,Penobscot Bay,10.3,0,1005.83405,0,6.194,39,5.118,39,228.7,39,5.91,0,4.803,0,183.3,0,2546.44,0,-68.99635,44.05597,-3.0
F01,2023-06-10T22:10:00Z,Penobscot Bay,10.75,0,1005.83405,0,5.723,39,4.89,39,318.2,39,5.876,0,4.837,0,193.2,0,2915.2732,0,-68.99635,44.05597,-3.0
F01,2023-06-10T22:20:00Z,Penobscot Bay,11.17,0,1005.89404,0,5.606,39,4.763,39,320.6,39,5.67,0,4.686,0,196.5,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T22:30:00Z,Penobscot Bay,11.47,0,1006.01404,0,6.586,39,4.983,39,329.2,39,6.568,0,4.956,0,193.8,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T22:40:00Z,Penobscot Bay,11.49,0,1006.0741,0,6.507,39,5.61,39,325.7,39,6.754,0,5.529,0,195.6,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T22:50:00Z,Penobscot Bay,11.52,0,1006.0741,0,6.272,39,5.499,39,324.1,39,6.466,0,5.436,0,193.1,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T23:00:00Z,Penobscot Bay,11.6,0,1006.0741,0,6.233,39,5.36,39,335.8,39,6.192,0,5.31,0,193.4,0,2982.5522,0,-68.99635,44.05597,-3.0
F01,2023-06-10T23:10:00Z,Penobscot Bay,11.66,0,1006.0741,0,6.076,39,5.338,39,332.6,39,6.072,0,5.258,0,196.3,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T23:20:00Z,Penobscot Bay,11.81,0,1006.1941,0,6.194,39,5.303,39,329.8,39,6.1,0,5.227,0,199.5,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T23:30:00Z,Penobscot Bay,11.8,0,1006.31415,0,6.037,39,5.284,39,331.4,39,6.082,0,5.188,0,202.8,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T23:40:00Z,Penobscot Bay,11.78,0,1006.4942,0,6.272,39,5.421,39,330.7,39,6.2,0,5.327,0,203.2,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-10T23:50:00Z,Penobscot Bay,11.67,0,1006.5542,0,6.429,39,5.149,39,327.4,39,6.29,0,5.076,0,199.5,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-11T00:00:00Z,Penobscot Bay,11.49,0,1006.6742,0,4.822,39,4.045,39,325.4,39,4.842,0,4.045,0,196.2,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-11T00:10:00Z,Penobscot Bay,11.42,0,1006.79425,0,4.351,39,3.58,39,320.7,39,4.462,0,3.599,0,189.4,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-11T00:20:00Z,Penobscot Bay,11.4,0,1006.91425,0,3.763,39,3.337,39,315.1,39,3.944,0,3.39,0,185.2,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-11T00:30:00Z,Penobscot Bay,11.38,0,1006.85425,0,3.175,39,2.453,39,321.4,39,3.362,0,2.545,0,192.7,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-11T00:40:00Z,Penobscot Bay,11.3,0,1006.91425,0,2.783,39,2.296,39,315.8,39,2.922,0,2.406,0,186.5,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-11T00:50:00Z,Penobscot Bay,11.32,0,1007.0343,0,2.822,39,2.264,39,309.1,39,3.03,0,2.36,0,181.0,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-11T01:00:00Z,Penobscot Bay,11.26,0,1007.0943,0,2.94,39,2.495,39,308.3,39,3.08,0,2.6,0,178.5,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-11T01:10:00Z,Penobscot Bay,11.24,0,1007.0943,0,3.646,39,2.82,39,313.2,39,3.824,0,2.907,0,189.5,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-11T01:20:00Z,Penobscot Bay,11.33,0,1007.27435,0,3.763,39,3.096,39,320.8,39,3.76,0,3.196,0,204.1,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-11T01:30:00Z,Penobscot Bay,11.45,0,1007.3944,0,3.881,39,3.378,39,314.2,39,4.106,0,3.477,0,203.3,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-11T01:40:00Z,Penobscot Bay,11.53,0,1007.4544,0,3.606,39,3.114,39,309.9,39,3.836,0,3.245,0,207.8,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-11T01:50:00Z,Penobscot Bay,11.5,0,1007.4544,0,3.489,39,2.758,39,314.1,39,3.568,0,2.894,0,205.6,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-11T02:00:00Z,Penobscot Bay,11.46,0,1007.5144,0,3.92,39,3.01,39,320.2,39,4.03,0,3.144,0,213.7,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-11T02:10:00Z,Penobscot Bay,11.53,0,1007.5144,0,4.194,39,3.39,39,316.8,39,4.262,0,3.522,0,215.2,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-11T02:20:00Z,Penobscot Bay,11.48,0,1007.5744,0,3.724,39,3.249,39,317.1,39,3.97,0,3.394,0,213.9,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-11T02:30:00Z,Penobscot Bay,11.46,0,1007.5144,0,3.646,39,2.944,39,317.8,39,3.76,0,3.037,0,198.9,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-11T02:40:00Z,Penobscot Bay,11.56,0,1007.5744,0,3.685,39,2.975,39,315.9,39,3.644,0,3.086,0,203.0,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-11T02:50:00Z,Penobscot Bay,11.61,0,1007.5144,0,3.92,39,3.242,39,317.2,39,4.058,0,3.349,0,199.9,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-11T03:00:00Z,Penobscot Bay,11.56,0,1007.5744,0,4.273,39,3.065,39,315.6,39,4.496,0,3.141,0,185.9,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-11T03:10:00Z,Penobscot Bay,11.51,0,1007.75446,0,3.41,39,2.64,39,308.8,39,3.576,0,2.722,0,180.8,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-11T03:20:00Z,Penobscot Bay,11.55,0,1007.81445,0,3.802,39,2.679,39,318.6,39,3.9,0,2.752,0,189.5,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-11T03:30:00Z,Penobscot Bay,11.57,0,1007.81445,0,2.862,39,1.938,39,325.9,39,2.876,0,2.065,0,205.4,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-11T03:40:00Z,Penobscot Bay,11.62,0,1007.81445,0,2.822,39,2.356,39,335.5,39,2.926,0,2.469,0,210.4,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-06-11T03:50:00Z,Penobscot Bay,11.61,0,1007.75446,0,3.646,39,2.878,39,338.4,39,3.778,0,2.983,0,211.2,0,2998.1707,0,-68.99635,44.05597,-3.0
